OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,Shape
1591076,201608783,SFO-PA-2012-16(12)1-008,NONFED,ST-NASF,ST/C&L,USPAPAS,"Pennsylvania Division of Forest Fire Protection",PAPAS,"Pennsylvania Division of Forest Fire Protection",,16(12)1-008,,"LANDON'S",,,,,,2012,2456000.5,74,1714,3.0,Smoking,2456000.5,74,1725,1.0,B,41.63917,-76.91111,14.0,"MISSING/NOT SPECIFIED",PA,TIOGA,117,Tioga,""
976076,1104685,TFS_FL_58970,NONFED,ST-FLFLS,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS6,"FLS Suwannee Forestry Center",,0196,,,,,,,,1996,2450161.5,79,,2.0,"Equipment Use",,,,10.0,C,30.07,-82.55,14.0,"MISSING/NOT SPECIFIED",FL,Columbia,023,Columbia,""
1384040,19079789,SFO-GA-JOH-27-2/9/1992-1445,NONFED,ST-GAGAS,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,27,,,,,,,,1992,2448661.5,40,1445,7.0,Arson,2448661.5,40,1612,3.37,B,32.6467,-82.662,8.0,PRIVATE,GA,"Johnson             ",167,Johnson,""
1077526,1313684,"CDF_2008_56_2232_006332      ",NONFED,ST-CACDF,ST/C&L,USCAMMU,"Merced-Mariposa Unit",CAMMU,"CDF - Merced-Mariposa Unit",,"006332      ",,"CHASE FIRE               ",,,,,,2008,2454608.5,143,,9.0,Miscellaneous,,,,8.0,B,37.36,-120.18388888,14.0,"MISSING/NOT SPECIFIED",CA,,,,""
1210041,1467162,"SFO-2010-VAVAS FLU10025",NONFED,ST-NASF,ST/C&L,USVAVAS,"Virginia Department of Forestry",VAVAS,"Virginia Department of Forestry",,,,,,,,,,2010,2455444.5,248,,5.0,"Debris Burning",,,,0.1,A,37.88638889,-78.3325,14.0,"MISSING/NOT SPECIFIED",VA,Fluvanna,065,Fluvanna,""
664418,726718,SFO-VA0453-CAM004176,NONFED,ST-NASF,ST/C&L,USVAVAS,"Virginia Department of Forestry",VAVAS,"Virginia Department of Forestry",,,,,,,,,,2008,2454506.5,41,,9.0,Miscellaneous,,,,64.0,C,37.37389,-79.10083,14.0,"MISSING/NOT SPECIFIED",VA,Campbell,031,Campbell,""
765868,867761,WA_9733,NONFED,ST-WAWAS,ST/C&L,USWAWAS,"Washington State Headquarters",WAWAS,"Washington State Headquarters",,,,,,,,,,2000,2451832.5,289,,9.0,Miscellaneous,,,,4.0,B,48.88089,-118.94957,8.0,PRIVATE,WA,"Okanogan County",047,Okanogan,""
1870107,300306339,SFO-2015CACDFNEU017261,NONFED,ST-NASF,ST/C&L,USCANEU,"Nevada-Yuba-Placer Unit",CANEU,"Nevada-Yuba-Placer Unit",,NEU017261,,EIGHTY,,,,,,2015,2457221.5,199,1428,13.0,Missing/Undefined,2457221.5,199,1442,0.2,A,38.945245,-121.046073,14.0,"MISSING/NOT SPECIFIED",CA,PLACER,061,Placer,""
604625,652469,SFO-TX01430692-11128722,NONFED,ST-NASF,ST/C&L,USTXWAS,"Texas Forest Service - Woodville Area",TXWAS,"Texas Forest Service - Woodville Area",,,,,,,,,,1992,2448909.5,288,,7.0,Arson,,,,20.0,C,30.28125,-93.91458,14.0,"MISSING/NOT SPECIFIED",TX,Jasper,241,Jasper,""
1593917,201611947,SFO-FL-2012-2012080524,NONFED,ST-NASF,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS,"Florida Forest Service",,2012080524,,2012-08-0524(21),,,,,,2012,2456264.5,338,1136,5.0,"Debris Burning",2456264.5,338,1201,0.1,A,29.6878,-82.8324,14.0,"MISSING/NOT SPECIFIED",FL,Gilchrist,041,Gilchrist,""
1074187,1309859,"CDF_2001_56_2232_007406      ",NONFED,ST-CACDF,ST/C&L,USCAMMU,"Merced-Mariposa Unit",CAMMU,"CDF - Merced-Mariposa Unit",,"007406      ",,"SANTA FE                 ",,,,,,2001,2452040.5,131,,9.0,Miscellaneous,,,,0.5,B,37.38194444,-120.60388888,14.0,"MISSING/NOT SPECIFIED",CA,,,,""
1038190,1167969,TFS_NC_217001,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS302,"NCS Region 3 District 2",,00-003,,CAMPFIRE,,,,,,2000,2451600.5,57,,2.0,"Equipment Use",,,,0.1,A,36.4667,-81.05,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
940907,1068436,SWRA_TN_7444,NONFED,ST-TNTNS,ST/C&L,USTNTNS,"Tennessee Division of Forestry",TNTNS5,"TNS Unit 5",,0407,,,,,,,,1999,2451408.5,230,,7.0,Arson,,,,0.5,B,35.9433,-87.2917,14.0,"MISSING/NOT SPECIFIED",TN,,,,""
311113,317312,W-118428,FED,DOI-WFMI,BLM,USCACND,"Central California District",CABBD,"Bakersfield District",,,U922,"KING HILL",,,,,,2003,2452874.5,235,1000,1.0,Lightning,2452874.5,235,1330,1.0,B,39.0921,-120.8822,8.0,PRIVATE,CA,,,,""
1489487,201159800,2011GAGAS-FY2011-Colquitt-096,NONFED,ST-NASF,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,FY2011-Colquitt-096,,FY2011-COLQUITT-096,,,,,,2011,2455670.5,109,1305,5.0,"Debris Burning",2455670.5,109,1350,3.68,B,31.30100206,-83.97348251,8.0,PRIVATE,GA,"Colquitt            ",071,Colquitt,""
1754291,300096205,SFO-2014NCNCSNCST-063-20140061,NONFED,ST-NASF,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS,"North Carolina Division of Forest Resources",,NCST-063-20140061,,HEFLIN,,,,,,2014,2456746.5,89,1815,5.0,"Debris Burning",2456746.5,89,1930,3.0,B,35.08411666,-79.43416666,14.0,"MISSING/NOT SPECIFIED",NC,Moore,125,Moore,""
1333045,1812056,SFO-NY-NY3812-2003-000297,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY3812,"Fire Department of New York",,NY3812-2003-000297,,,,,,,,2003,2452747.5,108,1552,5.0,"Debris Burning",2452747.5,108,1552,0.5,B,43.34547669,-76.59680993,14.0,"MISSING/NOT SPECIFIED",NY,OSWEGO,075,Oswego,""
1864287,300299435,HIWMO-OA491,INTERAGCY,IA-HIWMO,ST/C&L,USHICNTY,"Hawaii Counties",HICNTY,"Honolulu Fire Dept",,,,,,,,,,2003,2452841.5,202,,13.0,Missing/Undefined,,,,0.1,A,21.4659653,-158.2072906,14.0,"MISSING/NOT SPECIFIED",HI,Oahu,003,Honolulu,""
1644941,201773135,W-657402,FED,DOI-WFMI,BLM,USCOSJD,"Tres Rios Field Office",COSJD,"San Juan Field Office",,,HQ4T,"ALKALI 1",,,,,,2013,2456488.5,196,1504,1.0,Lightning,2456488.5,196,2032,0.1,A,37.36859,-108.66679,1.0,BLM,CO,Montezuma,083,Montezuma,""
606902,654757,SFO-TX01430695-10439928,NONFED,ST-NASF,ST/C&L,USTXHAS,"Texas Forest Service - Henderson Area",TXHAS,"Texas Forest Service - Henderson Area",,,,,,,,,,1995,2449768.5,51,,3.0,Smoking,,,,8.0,B,32.03958,-95.18542,14.0,"MISSING/NOT SPECIFIED",TX,Cherokee,073,Cherokee,""
1617292,201651928,SFO-NC-2012-NCST-012-20120003,NONFED,ST-NASF,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS,"North Carolina State Division of Forest Resouces",,NCST-012-20120003,,"ICARD #1",,,,,,2012,2455932.5,6,1330,9.0,Miscellaneous,2455932.5,6,1400,0.2,A,35.7,-81.43333333,8.0,PRIVATE,NC,Burke,023,Burke,""
1663062,201823029,SFO-20131150002318,NONFED,ST-NASF,ST/C&L,USCOGRBX,"Greater Brighton Fire Protection District",115,"Greater Brighton Fire Protection District",,0002318,,UNKNOWN,,,,,,2013,2456479.5,187,1127,5.0,"Debris Burning",2456479.5,187,1140,0.1,A,39.9187,-104.8455,14.0,"MISSING/NOT SPECIFIED",CO,Adams,001,Adams,""
987182,1116071,TFS_FL_75257,NONFED,ST-FLFLS,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS12,"FLS Orlando District",,0033,,,,,,,,2001,2451947.5,38,,5.0,"Debris Burning",,,,100.0,D,27.975,-81.1742,14.0,"MISSING/NOT SPECIFIED",FL,Osceola,097,Osceola,""
974061,1102560,TFS_FL_56662,NONFED,ST-FLFLS,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS2,"FLS Chipola Forestry Center",,0369,,,,,,,,1993,2449304.5,317,,2.0,"Equipment Use",,,,2.0,B,30.35,-85.21,14.0,"MISSING/NOT SPECIFIED",FL,Calhoun,013,Calhoun,""
1623598,201658911,SFO-NY-2012-NY4805-2012-3951,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY4805,"Fire Department of New York",,NY4805-2012-3951,,,,,,,,2012,2456007.5,81,1047,9.0,Miscellaneous,2456007.5,81,1149,0.1,A,42.658,-74.503,14.0,"MISSING/NOT SPECIFIED",NY,SCHOHARIE,095,Schoharie,""
342810,351492,W-107583,FED,DOI-WFMI,BLM,USORSAD,"Salem District",ORSAD,"Salem District",,,N725,ALSEAACCES,,,,,,2002,2452384.5,110,1000,7.0,Arson,2452384.5,110,1330,0.1,A,44.2898,-123.4357,1.0,BLM,OR,Benton,003,Benton,""
164699,166327,FS-394729,FED,FS-FIRESTAT,FS,USORCGF,"Columbia River Gorge National Scenic Area",0622,"Columbia River Gorge National Scenic Area",9,,0001,WYETH,,,,,,1992,2448774.5,153,2130,4.0,Campfire,2448774.5,153,2300,0.1,A,45.68972222,-121.77,5.0,USFS,OR,27,027,"Hood River",""
1210248,1467402,"SFO-2010-VAVAS WIS10003",NONFED,ST-NASF,ST/C&L,USVAVAS,"Virginia Department of Forestry",VAVAS,"Virginia Department of Forestry",,,,,,,,,,2010,2455299.5,103,,7.0,Arson,,,,1.0,B,36.85527778,-82.73916667,14.0,"MISSING/NOT SPECIFIED",VA,Wise,195,Wise,""
612748,660697,SFO-TX01430698-11163010,NONFED,ST-NASF,ST/C&L,USTXWAS,"Texas Forest Service - Woodville Area",TXWAS,"Texas Forest Service - Woodville Area",,,,,,,,,,1998,2450966.5,153,,5.0,"Debris Burning",,,,8.0,B,30.46458,-94.41458,14.0,"MISSING/NOT SPECIFIED",TX,Hardin,199,Hardin,""
45169,45434,FS-261764,FED,FS-FIRESTAT,FS,USAZTNF,"Tonto National Forest",0312,"Tonto National Forest",31,,,,,,,,,1992,2448759.5,138,1415,4.0,Campfire,2448759.5,138,1430,0.1,A,34.30833333,-110.99666667,5.0,USFS,AZ,,,,""
1427651,19506500,NCST-031-20100013,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS,"North Carolina Division of Forest Resources",,,,"LYNN PLANE",,,,,,2010,2455330.5,134,1400,5.0,"Debris Burning",2455330.5,134,1510,0.1,A,35.13895,-77.84533333,8.0,PRIVATE,NC,Duplin,061,Duplin,""
1861126,300296150,HIWMO-KA681,INTERAGCY,IA-HIWMO,ST/C&L,USHICNTY,"Hawaii Counties",HICNTY,"Kauai County",,,,,,,,,,2010,2455199.5,3,,13.0,Missing/Undefined,,,,0.1,A,22.091589,-159.3400574,14.0,"MISSING/NOT SPECIFIED",HI,Kauai,007,Kauai,""
1659188,201818309,SFO-2013UTFFSL66714-2013,NONFED,ST-NASF,ST/C&L,USUTUTS,"Utah Division Forestry Fire State Lands",UTFFSL,"Utah Division of Forestry, Fire & State Lands",,66714-2013,,"WIDE CANYON",,,,,,2013,2456523.5,231,1530,1.0,Lightning,2456523.5,231,2200,0.25,A,39.09602032,-112.2532375,8.0,PRIVATE,UT,MILLARD,027,Millard,""
1227470,1614645,SFO-OK-2-2003-20114-A,NONFED,ST-NASF,ST/C&L,USOKOKS,"Oklahoma Division of Forestry",OKOFS,"Oklahoma Forestry Services",,2-2003-20114-A,,20114,,,,,,2003,2452672.5,33,1700,9.0,Miscellaneous,2452672.5,33,1700,15.0,C,34.96916669,-95.56833331,8.0,PRIVATE,OK,Latimer,077,Latimer,""
294488,300045,W-539823,FED,DOI-WFMI,BIA,USNMNPA,"Northern Pueblos Agency",NMNPA,"Northern Pueblos Agency",3,,C91F,BALLPARK,,,,,,2007,2454165.5,65,1000,7.0,Arson,2454166.5,66,1800,0.5,B,35.8911,-106.03,2.0,BIA,NM,,,,""
1305456,1776781,SFO-WY-2007-3168,NONFED,ST-NASF,ST/C&L,USWYWYS,"Wyoming State Forestry",WYWSFD,"Wyoming State Forestry",,3168,,,,,,,,2007,2454327.5,227,1124,1.0,Lightning,2454327.5,227,1528,3.0,B,43.85447791,-104.2083935,14.0,"MISSING/NOT SPECIFIED",WY,,,,""
819034,926195,STATE_MS_66225,NONFED,ST-MSMSS,ST/C&L,USMSMSS,"Mississippi Forestry Commission","MS Southeast","MSS Southeast District",,3-4303,,"DOUBLE STILL FIRE",MS-MSS-00296,"DOUBLE STILL FIRE",,,,2006,2453804.5,69,,7.0,Arson,,,,100.0,D,30.6189,-88.8283,14.0,"MISSING/NOT SPECIFIED",MS,,,,""
865053,987310,SWRA_AR_26991,NONFED,ST-ARARS,ST/C&L,USARARS,"Arkansas Forestry Commission",ARARS9,"ARS District 9",,0182,,,,,,,,2000,2451782.5,239,,1.0,Lightning,,,,1.0,B,34.9936,-92.7633,14.0,"MISSING/NOT SPECIFIED",AR,,,,""
555787,597594,SFO-NJ0285-99_C040804,NONFED,ST-NASF,ST/C&L,USNJNJS,"New Jersey Forest Fire Service",NJNJC,"New Jersey Forest Fire Service Division C",,C040804,,,,,,,,1999,2451276.5,98,,7.0,Arson,,,,0.25,A,39.76667,-74.88333,14.0,"MISSING/NOT SPECIFIED",NJ,Camden,007,Camden,""
1549934,201406866,TFS-TXFD2011-300231,NONFED,ST-TXTXS,ST/C&L,USTXTXS,"Texas A & M Forest Service",TXVFD,"Erath County Vol. Fire Rescue",,300231,,"GRASS FIRE PR 1094",,,,,,2011,2455598.5,37,,5.0,"Debris Burning",,,,6.0,B,32.23865,-98.163872,13.0,"STATE OR PRIVATE",TX,Erath,143,Erath,""
162651,164241,FS-392273,FED,FS-FIRESTAT,FS,USMTCGF,"Custer Gallatin National Forest",0111,"Gallatin National Forest",13,,5555,URRESTI,,,,,,2003,2452853.5,214,1500,4.0,Campfire,2452853.5,214,1600,0.1,A,45.55583333,-111.01694444,5.0,USFS,MT,31,031,Gallatin,""
337543,346005,W-527846,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,CP8H,"CHINA GARDENS",,,,,,2006,2453899.5,164,1223,1.0,Lightning,2453899.5,164,1800,14.0,C,41.1656,-117.7133,8.0,PRIVATE,NV,Humboldt,013,Humboldt,""
1645865,201774303,W-655965,FED,DOI-WFMI,BIA,USMNRLA,"Red Lake Agency",MNRLA,"Red Lake Agency",202,,HHC3,"RL 202",,,,,,2013,2456428.5,136,1615,9.0,Miscellaneous,2456428.5,136,1620,2.0,B,47.8475,-94.9678,2.0,BIA,MN,,,,""
964085,1092379,TFS_FL_42727,NONFED,ST-FLFLS,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS2,"FLS Chipola Forestry Center",,0360,,,,,,,,1993,2449261.5,274,,6.0,Railroad,,,,1.0,B,30.75,-85.78,14.0,"MISSING/NOT SPECIFIED",FL,Washington,133,Washington,""
130029,131319,FS-356663,FED,FS-FIRESTAT,FS,USCAPNF,"Plumas National Forest",0511,"Plumas National Forest",63,,4300,CEDAR,,,,,,2000,2451764.5,221,0700,1.0,Lightning,2451764.5,221,1700,0.3,B,39.85194444,-121.18583333,5.0,USFS,CA,,,,""
445451,479634,SFO-GA0261-35-139-0063-03,NONFED,ST-NASF,ST/C&L,USGAGAS,"Georgia Forestry Commission","GA Gainesville","GAS Coosa District, Gainesville Office",,,,,,,,,,2007,2454176.5,76,,8.0,Children,,,,0.33,B,34.35773581,-83.68292656,14.0,"MISSING/NOT SPECIFIED",GA,Hall,139,Hall,""
1390451,19086289,SFO-GA-BRY-17-9/24/1997-1740,NONFED,ST-GAGAS,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,17,,,,,,,,1997,2450715.5,267,1740,5.0,"Debris Burning",2450715.5,267,1840,1.65,B,32.1836,-81.5896,8.0,PRIVATE,GA,"Bryan North         ",029,Bryan,""
1099630,1339087,"CDF_1997_53_2212_179         ",NONFED,ST-CACDF,ST/C&L,USCAMEU,"Mendocino Unit",CAMEU,"Mendocino Unit",,"179         ",,"STUMP                    ",,,,,,1997,2450674.5,226,,3.0,Smoking,,,,0.1,A,39.14611111,-123.51888888,14.0,"MISSING/NOT SPECIFIED",CA,,,,""
921492,1048851,SWRA_SC_62483,NONFED,ST-SCSCS,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS3,"SCS Unit 3",,I009,,,,,,,,2001,2452017.5,108,,7.0,Arson,,,,5.0,B,33.7569,-80.4936,14.0,"MISSING/NOT SPECIFIED",SC,,,,""
800196,906522,STATE_KY_12078,NONFED,ST-KYKYS,ST/C&L,USKYKYS,"Kentucky Division of Forestry",KYKYS9,"KYS Western Kentucky District",,97-903,,,,,,,,1997,2450547.5,99,,5.0,"Debris Burning",,,,35.0,C,37.675,-82.5239,14.0,"MISSING/NOT SPECIFIED",KY,,,,""
845322,966847,SWRA_AL_40069,NONFED,ST-ALALS,ST/C&L,USALALS,"Alabama Forestry Commission",ALALS3,"AFC District 3",,86.208,,,,,,,,1999,2451380.5,202,,5.0,"Debris Burning",,,,0.1,A,31.8414,-86.2081,14.0,"MISSING/NOT SPECIFIED",AL,,,,""
998243,1127457,TFS_NC_176330,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS203,"NCS Region 2 District 3",,92-004,,,,,,,,1992,2448683.5,62,,2.0,"Equipment Use",,,,0.1,A,34.975,-80.115,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
1093007,1331407,"CDF_2003_53_2210_003646      ",NONFED,ST-CACDF,ST/C&L,USCAHUU,"Humboldt-Del Norte Unit",CAHUU,"Humboldt-Del Norte Unit",,"003646      ",,"MIRANDA                  ",,,,,,2003,2452852.5,213,,1.0,Lightning,,,,0.1,A,40.23305555,-123.82611111,14.0,"MISSING/NOT SPECIFIED",CA,,,,""
963205,1091492,TFS_FL_41745,NONFED,ST-FLFLS,ST/C&L,USFLFLS,"Florida Forest Service",FLFLS6,"FLS Suwannee Forestry Center",,0030,,,,,,,,1993,2449052.5,65,,6.0,Railroad,,,,0.6,B,29.99,-82.95,14.0,"MISSING/NOT SPECIFIED",FL,Suwannee,121,Suwannee,""
882123,1004771,SWRA_GA_60637,NONFED,ST-GAGAS,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS30,"GAS Unit 30",,1.9309,,,,,,,,1999,2451262.5,84,,5.0,"Debris Burning",,,,0.1,A,32.6808,-81.9308,14.0,"MISSING/NOT SPECIFIED",GA,,,,""
41567,41773,FS-1484195,FED,FS-FIRESTAT,FS,USCAANF,"Angeles National Forest",0501,"Angeles National Forest",194,125,E82S,SATURN,,,,,,2009,2455177.5,346,1331,2.0,"Equipment Use",2455177.5,346,1345,0.1,A,34.56777778,-118.68972222,13.0,"STATE OR PRIVATE",CA,37,037,"Los Angeles",""
1572434,201501164,W-643331,FED,DOI-WFMI,BLM,USCACDD,"California Desert District",CACDD,"California Desert District",,,G6Y5,SHOOTS,CA-MVU-8747,"Vallecito Lightning Complex",,,"VALLECITO LIGHTNING COMPLEX",2012,2456150.5,224,1400,1.0,Lightning,2456150.5,224,1500,0.1,A,33.42442,-116.673291,1.0,BLM,CA,Riverside,065,Riverside,""
1375034,19070614,SFO-GA-MIT-5-7/16/1996-1800,NONFED,ST-GAGAS,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,5,,,,,,,,1996,2450280.5,198,1800,1.0,Lightning,2450283.5,201,1750,38.49,C,31.1388,-84.2353,8.0,PRIVATE,GA,"Mitchell            ",205,Mitchell,""
1180343,1431533,FS-1489565,FED,FS-FIRESTAT,FS,USLAKIF,"Kisatchie National Forest",0806,"Kisatchie National Forest",067,D4/06,FU76,"067 GHOST",,,,,,2010,2455453.5,257,1330,7.0,Arson,2455453.5,257,1845,10.0,C,32.1413889,-92.9330556,13.0,"STATE OR PRIVATE",LA,127,127,Winn,""
776453,880148,SCHMIDT_40011619,NONFED,ST-OKOKS,ST/C&L,USOKOKS,"Oklahoma Division of Forestry",OKOKS,"Oklahoma Division of Forestry",,,,,,,,,,1994,2449532.5,180,1425,13.0,Missing/Undefined,2449532.5,180,1720,8.0,B,36.02209855,-95.14420328,14.0,"MISSING/NOT SPECIFIED",OK,Cherokee,021,Cherokee,""
810604,917607,STATE_MS_57635,NONFED,ST-MSMSS,ST/C&L,USMSMSS,"Mississippi Forestry Commission","MS South Central","MSS South Central District",,132-33,,,,,,,,2004,2453082.5,78,,5.0,"Debris Burning",,,,1.0,B,31.7647,-89.3147,14.0,"MISSING/NOT SPECIFIED",MS,,,,""
637547,688514,SFO-TX0482-102424,NONFED,ST-NASF,ST/C&L,USTXTXS,"Texas A & M Forest Service",TXTXS,"Texas Forest Service",,,,,,,,,,2007,2454325.5,225,,5.0,"Debris Burning",,,,1.0,B,26.16166,-98.0975,14.0,"MISSING/NOT SPECIFIED",TX,Hidalgo,215,Hidalgo,""
1045312,1175177,TFS_NC_224227,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS301,"NCS Region 3 District 1",,01-057,,"CAT FIGHT",,,,,,2001,2452209.5,300,,9.0,Miscellaneous,,,,0.1,A,35.7833,-82.65,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
1405230,19101219,SFO-GA-LOW-16-2/1/1995-1420,NONFED,ST-GAGAS,ST/C&L,USGAGAS,"Georgia Forestry Commission",GAGAS,"Georgia Forestry Commission",,16,,,,,,,,1995,2449749.5,32,1420,5.0,"Debris Burning",2449749.5,32,1500,0.35,B,30.8642,-83.1788,8.0,PRIVATE,GA,"Lowndes             ",185,Lowndes,""
554496,596236,SFO-NJ0285-98_C120202,NONFED,ST-NASF,ST/C&L,USNJNJS,"New Jersey Forest Fire Service",NJNJC,"New Jersey Forest Fire Service Division C",,C120202,,,,,,,,1998,2451149.5,336,,9.0,Miscellaneous,,,,0.25,A,39.39584,-75.04166,14.0,"MISSING/NOT SPECIFIED",NJ,Cumberland,011,Cumberland,""
719902,816328,ODF-73124,NONFED,ST-ORORS,ST/C&L,USOR711S,"Medford Unit",ORODF-711,"Medford Unit",059,73124,,"REESE CREEK RD.",,,,,,2005,2453612.5,242,,9.0,Miscellaneous,2453612.5,242,,0.5,B,42.53316,-122.795,11.0,COUNTY,OR,29,029,Jackson,""
890481,1016005,SWRA_LA_18244,NONFED,ST-LALAS,ST/C&L,USLALAS,"Louisiana Office of Forestry",LALAS7,"LAS District 7",,LA7-R8,,,,,,,,1999,2451298.5,120,,7.0,Arson,,,,0.1,A,30.8175,-93.1422,14.0,"MISSING/NOT SPECIFIED",LA,,,,""
1331801,1810812,SFO-NY-NY3013-2003-1915,NONFED,ST-NASF,ST/C&L,USNYNYX,"Fire Department of New York",NY3013,"Fire Department of New York",,NY3013-2003-1915,,,,,,,,2003,2452912.5,273,0619,7.0,Arson,2452912.5,273,0619,0.1,A,40.70341439,-73.71445627,14.0,"MISSING/NOT SPECIFIED",NY,NASSAU,059,Nassau,""
32453,32611,FS-1473186,FED,FS-FIRESTAT,FS,USAZCNF,"Coronado National Forest",0305,"Coronado National Forest",44,04/06,D81H,"WHITE STREAKS",,,,,,2008,2454643.5,178,1900,1.0,Lightning,2454644.5,179,0701,0.1,A,32.85277778,-109.89388889,5.0,USFS,AZ,9,009,Graham,""
1671378,201835409,SFO-2013NHFDL2013-109,NONFED,ST-NASF,ST/C&L,USNHNHS,"New Hampshire Division of Forest and Lands",NHFDL,"New Hampshire Division of Forest and Lands",,2013-109,,,,,,,,2013,2456418.5,126,,4.0,Campfire,2456418.5,126,,0.25,A,43.04118,-71.4322,14.0,"MISSING/NOT SPECIFIED",NH,Cheshire,005,Cheshire,""
1028964,1158605,TFS_NC_207609,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS210,"NCS Region 2 District 10",,98-029,,"LOWER LAKE",,,,,,1998,2451117.5,304,,7.0,Arson,,,,5.0,B,35.8483,-80.1717,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
1096811,1335657,"CDF_2002_53_2211_001291      ",NONFED,ST-CACDF,ST/C&L,USCALNU,"Sonoma-Lake Napa Unit",CALNU,"Sonoma-Lake Napa Unit",,"001291      ",,"SPOT                     ",,,,,,2002,2452334.5,60,,2.0,"Equipment Use",,,,0.1,A,38.25,-122.38111111,14.0,"MISSING/NOT SPECIFIED",CA,,,,""
1030075,1159724,TFS_NC_208728,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS302,"NCS Region 3 District 2",,98-097,,LEATHERWOOD,,,,,,1998,2450959.5,146,,1.0,Lightning,,,,0.1,A,36.1217,-81.4583,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
1186013,1438062,SFO-2010-SCSCS11FF0021,NONFED,ST-NASF,ST/C&L,USSCSCS,"South Carolina Forestry Commission",SCSCS,"South Carolina Forestry Commission",,,,,,,,,,2010,2455392.5,196,,9.0,Miscellaneous,,,,1.0,B,34.581207,-80.43399,8.0,PRIVATE,SC,"Kershaw County",055,Kershaw,""
28555,28694,FS-1460942,FED,FS-FIRESTAT,FS,USAZTNF,"Tonto National Forest",0312,"Tonto National Forest",56,18,DZ8M,CREEK,,,,,,2008,2454653.5,188,0853,9.0,Miscellaneous,2454653.5,188,1034,0.1,A,33.93916667,-111.43972222,5.0,USFS,AZ,7,007,Gila,""
1044208,1174060,TFS_NC_223110,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS210,"NCS Region 2 District 10",,01-079,,"MOSLEY LOOP RD.",,,,,,2001,2451936.5,27,,5.0,"Debris Burning",,,,25.0,C,36.3833,-79.9,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
680907,745785,AK-TAS-913584,INTERAGCY,IA-AKACC,ST/C&L,USAKTAS,"Tok Area Forestry",AKTAS,"Tok Area Forestry",584,913584,,"SCOBY WAY",,,,,,2009,2455137.5,306,,7.0,Arson,2455137.5,306,,0.1,A,63.31666667,-143.06666667,14.0,"MISSING/NOT SPECIFIED",AK,,,,""
1035294,1165033,TFS_NC_214051,NONFED,ST-NCNCS,ST/C&L,USNCNCS,"North Carolina Forest Service",NCNCS108,"NCS Region 1 District 8",,00-024,,"ELLIS FIRE",,,,,,2000,2451684.5,141,,5.0,"Debris Burning",,,,1.0,B,34.35,-78.8167,14.0,"MISSING/NOT SPECIFIED",NC,,,,""
